DI,f1 macro,f1 micro,f1 weighted,TV distance,method
1.0890525018112858,0.6833657509426281,0.7212444157381991,0.7407967859727009,0.1745745626528943,ROC
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.1745745626528943,origin
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.17442847972732806,unconstrained
0.9447114725462753,0.5603862714227742,0.6864739759944023,0.6838508448540679,6.838389316611389e-06,barycentre
0.6207596030694436,0.6627557143619913,0.8067710856343183,0.7783262408677388,0.09901070843641113,partial
1.0890525018112858,0.6833657509426281,0.7212444157381991,0.7407967859727009,0.1745745626528943,ROC
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.1745745626528943,origin
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.17442847972732806,unconstrained
0.9447114725462753,0.5603862714227742,0.6864739759944023,0.6838508448540679,6.838389316611389e-06,barycentre
0.6207596030694436,0.6627557143619913,0.8067710856343183,0.7783262408677388,0.09901070843641113,partial
1.0890525018112858,0.6833657509426281,0.7212444157381991,0.7407967859727009,0.1745745626528943,ROC
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.1745745626528943,origin
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.17442847972732806,unconstrained
0.9447114725462753,0.5603862714227742,0.6864739759944023,0.6838508448540679,6.838389316611389e-06,barycentre
0.6207596030694436,0.6627557143619913,0.8067710856343183,0.7783262408677388,0.09901070843641113,partial
1.0890525018112858,0.6833657509426281,0.7212444157381991,0.7407967859727009,0.1745745626528943,ROC
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.1745745626528943,origin
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.17442847972732806,unconstrained
0.9447114725462753,0.5603862714227742,0.6864739759944023,0.6838508448540679,6.838389316611389e-06,barycentre
0.6207596030694436,0.6627557143619913,0.8067710856343183,0.7783262408677388,0.09901070843641113,partial
1.0890525018112858,0.6833657509426281,0.7212444157381991,0.7407967859727009,0.1745745626528943,ROC
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.1745745626528943,origin
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.17442847972732806,unconstrained
0.9447114725462753,0.5603862714227742,0.6864739759944023,0.6838508448540679,6.838389316611389e-06,barycentre
0.6207596030694436,0.6627557143619913,0.8067710856343183,0.7783262408677388,0.09901070843641113,partial
1.0890525018112858,0.6833657509426281,0.7212444157381991,0.7407967859727009,0.1745745626528943,ROC
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.1745745626528943,origin
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.17442847972732806,unconstrained
0.9447114725462753,0.5603862714227742,0.6864739759944023,0.6838508448540679,6.838389316611389e-06,barycentre
0.6207596030694436,0.6627557143619913,0.8067710856343183,0.7783262408677388,0.09901070843641113,partial
1.0890525018112858,0.6833657509426281,0.7212444157381991,0.7407967859727009,0.1745745626528943,ROC
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.1745745626528943,origin
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.17442847972732806,unconstrained
0.9447114725462753,0.5603862714227742,0.6864739759944023,0.6838508448540679,6.838389316611389e-06,barycentre
0.6207596030694436,0.6627557143619913,0.8067710856343183,0.7783262408677388,0.09901070843641113,partial
1.0890525018112858,0.6833657509426281,0.7212444157381991,0.7407967859727009,0.1745745626528943,ROC
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.1745745626528943,origin
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.17442847972732806,unconstrained
0.9447114725462753,0.5603862714227742,0.6864739759944023,0.6838508448540679,6.838389316611389e-06,barycentre
0.6207596030694436,0.6627557143619913,0.8067710856343183,0.7783262408677388,0.09901070843641113,partial
1.0890525018112858,0.6833657509426281,0.7212444157381991,0.7407967859727009,0.1745745626528943,ROC
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.1745745626528943,origin
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.17442847972732806,unconstrained
0.9447114725462753,0.5603862714227742,0.6864739759944023,0.6838508448540679,6.838389316611389e-06,barycentre
0.6207596030694436,0.6627557143619913,0.8067710856343183,0.7783262408677388,0.09901070843641113,partial
1.0890525018112858,0.6833657509426281,0.7212444157381991,0.7407967859727009,0.1745745626528943,ROC
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.1745745626528943,origin
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.17442847972732806,unconstrained
0.9447114725462753,0.5603862714227742,0.6864739759944023,0.6838508448540679,6.838389316611389e-06,barycentre
0.6207596030694436,0.6627557143619913,0.8067710856343183,0.7783262408677388,0.09901070843641113,partial
1.0890525018112858,0.6833657509426281,0.7212444157381991,0.7407967859727009,0.1745745626528943,ROC
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.1745745626528943,origin
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.17442847972732806,unconstrained
0.9447114725462753,0.5603862714227742,0.6864739759944023,0.6838508448540679,6.838389316611389e-06,barycentre
0.6207596030694436,0.6627557143619913,0.8067710856343183,0.7783262408677388,0.09901070843641113,partial
1.0890525018112858,0.6833657509426281,0.7212444157381991,0.7407967859727009,0.1745745626528943,ROC
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.1745745626528943,origin
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.17442847972732806,unconstrained
0.9447114725462753,0.5603862714227742,0.6864739759944023,0.6838508448540679,6.838389316611389e-06,barycentre
0.6207596030694436,0.6627557143619913,0.8067710856343183,0.7783262408677388,0.09901070843641113,partial
1.0890525018112858,0.6833657509426281,0.7212444157381991,0.7407967859727009,0.1745745626528943,ROC
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.1745745626528943,origin
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.17442847972732806,unconstrained
0.9447114725462753,0.5603862714227742,0.6864739759944023,0.6838508448540679,6.838389316611389e-06,barycentre
0.6207596030694436,0.6627557143619913,0.8067710856343183,0.7783262408677388,0.09901070843641113,partial
1.0890525018112858,0.6833657509426281,0.7212444157381991,0.7407967859727009,0.1745745626528943,ROC
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.1745745626528943,origin
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.17442847972732806,unconstrained
0.9447114725462753,0.5603862714227742,0.6864739759944023,0.6838508448540679,6.838389316611389e-06,barycentre
0.6207596030694436,0.6627557143619913,0.8067710856343183,0.7783262408677388,0.09901070843641113,partial
1.0890525018112858,0.6833657509426281,0.7212444157381991,0.7407967859727009,0.1745745626528943,ROC
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.1745745626528943,origin
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.17442847972732806,unconstrained
0.9447114725462753,0.5603862714227742,0.6864739759944023,0.6838508448540679,6.838389316611389e-06,barycentre
0.6207596030694436,0.6627557143619913,0.8067710856343183,0.7783262408677388,0.09901070843641113,partial
1.0890525018112858,0.6833657509426281,0.7212444157381991,0.7407967859727009,0.1745745626528943,ROC
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.1745745626528943,origin
0.45619972612157245,0.6933336000134843,0.8220571613111578,0.797525147552176,0.17442847972732806,unconstrained
0.9447114725462753,0.5603862714227742,0.6864739759944023,0.6838508448540679,6.838389316611389e-06,barycentre
0.6207596030694436,0.6627557143619913,0.8067710856343183,0.7783262408677388,0.09901070843641113,partial
1.0890525018112858,0.6833657509426281,0.7212444157381991,0.7407967859727009,0.1745745626528943,ROC
